amount_cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,total_credit_exposure,total_bad_credit_exposure,total_good_credit_exposure,direct_decline_credit_exposure,manual_review_credit_exposure,auto_approve_credit_exposure,bad_direct_decline_credit_exposure,good_direct_decline_credit_exposure,bad_manual_review_credit_exposure,good_manual_review_credit_exposure,bad_auto_approve_credit_exposure,good_auto_approve_credit_exposure,direct_decline_credit_share,manual_review_credit_share,direct_decline_exposure_bad_rate,manual_review_exposure_bad_rate,auto_approve_exposure_bad_rate,expected_bad_exposure_saved,expected_good_exposure_lost,expected_bad_exposure_saved_capture,expected_good_exposure_lost_capture,expected_final_reject_exposure_share,expected_final_approve_exposure_bad_rate,expected_loss_saved_amount,expected_margin_lost_amount,manual_review_cost_amount,incremental_profit_proxy_amount,incremental_profit_proxy_per_10000_applications,incremental_profit_proxy_per_100m_credit,lgd_rate,net_margin_rate,manual_review_cost_rate_of_median_credit,manual_review_unit_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
high_margin_high_false_decline,final_holdout,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,6185,0,55317,0.10056583525739,0.0,36928579644.0,2768980162.5,34159599481.5,3215047662.0,0.0,33713531982.0,962621676.0,2252425986.0,0.0,0.0,1806358486.5,31907173495.5,0.08706123260070651,0.0,0.29941132362596995,0.0,0.05357962753544877,962621676.0,2252425986.0,0.34764484377197125,0.0659383019762822,0.08706123260070651,0.05357962753544877,481310838.0,270291118.32,0.0,211019719.68,34311033.73548827,571426.5799396528,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,final_holdout,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,6185,1777,53540,0.10056583525739,0.028893369321322884,36928579644.0,2768980162.5,34159599481.5,3215047662.0,978129369.0,32735402613.0,962621676.0,2252425986.0,170036946.0,808092423.0,1636321540.5,31099081072.5,0.08706123260070651,0.02648705632410973,0.29941132362596995,0.17383891271339588,0.0499862964828842,1047640149.0,2292830607.15,0.3783487376284156,0.06712112091336846,0.09045760189947478,0.0512484944968923,523820074.5,275139672.858,1815573.339,246864828.30300003,40139317.144645706,668492.6165122888,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,final_holdout,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,6185,3065,52252,0.10056583525739,0.04983577769828623,36928579644.0,2768980162.5,34159599481.5,3215047662.0,1680273990.0,32033257992.0,962621676.0,2252425986.0,291499119.0,1388774871.0,1514859367.5,30518398624.5,0.08706123260070651,0.04550063951005502,0.29941132362596995,0.17348308712438024,0.04729020594403235,1108371235.5,2321864729.55,0.40028139259015005,0.06797107591403304,0.09288838070996133,0.049572866733811345,554185617.75,278623767.546,3131531.955,272430318.249,44296172.197489515,737722.1676958359,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,final_holdout,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,6185,4318,50999,0.10056583525739,0.07020909889109297,36928579644.0,2768980162.5,34159599481.5,3215047662.0,2374282309.5,31339249672.5,962621676.0,2252425986.0,398458611.0,1975823698.5,1407899875.5,29931349797.0,0.08706123260070651,0.06429389736590542,0.29941132362596995,0.16782276033716959,0.04492449213726465,1161850981.5,2351217170.925,0.41959527093578447,0.06883034949512103,0.09513141816695321,0.048095303925100856,580925490.75,282146060.51100004,4411730.826,294367699.413,47863110.04731553,797127.0551176685,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,final_holdout,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,6185,6146,49171,0.10056583525739,0.0999317095379012,36928579644.0,2768980162.5,34159599481.5,3215047662.0,3390279997.5,30323251984.5,962621676.0,2252425986.0,533568244.5,2856711753.0,1272790242.0,29050461742.5,0.08706123260070651,0.09180640117175042,0.29941132362596995,0.15738176342173932,0.041974068040281365,1229405798.25,2395261573.65,0.4439922737257963,0.07011972066438352,0.09815344664871022,0.04622803326141842,614702899.125,287431388.838,6279411.222,320992099.065,52192139.94097753,869224.0594126221,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.0,0.0,0.0,inf,inf,,,61502,0,0,61502,0.0,0.0,36753180435.0,2748114009.0,34005066426.0,0.0,0.0,36753180435.0,0.0,0.0,0.0,0.0,2748114009.0,34005066426.0,0.0,0.0,0.0,0.0,0.07477214152555285,0.0,0.0,0.0,0.0,0.0,0.07477214152555285,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,0,1846,59656,0.0,0.030015284055803063,36753180435.0,2748114009.0,34005066426.0,0.0,925022956.5,35828157478.5,0.0,0.0,413414941.5,511608015.0,2334699067.5,33493458411.0,0.0,0.025168514548991303,0.0,0.44692398020502533,0.06516380500172307,206707470.75,25580400.75,0.0752179385837118,0.0007522526328735953,0.006320211441587041,0.06958774443508406,103353735.375,3069648.09,1886071.122,98398016.163,15999157.127085298,267726.53413497715,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,0,3076,58426,0.0,0.05001463367044974,36753180435.0,2748114009.0,34005066426.0,0.0,1541462013.0,35211718422.0,0.0,0.0,599557113.0,941904900.0,2148556896.0,33063161526.0,0.0,0.04194091490194051,0.0,0.38895354406634997,0.061018234618666005,299778556.5,47095245.0,0.10908519643589502,0.0013849478901176724,0.009437926116719755,0.06725031124819222,149889278.25,5651429.399999999,3142770.732,141095078.118,22941543.058437124,383898.96179878723,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,0,4306,57196,0.0,0.07001398328509642,36753180435.0,2748114009.0,34005066426.0,0.0,2164187254.5,34588993180.5,0.0,0.0,772585753.5,1391601501.0,1975528255.5,32613464925.0,0.0,0.05888435310591645,0.0,0.35698655552728187,0.05711436135740806,386292876.75,69580075.05,0.1405665396285966,0.002046167890935206,0.012403632730675816,0.06506876944917073,193146438.375,8349609.005999999,4399470.342,180397359.02699998,29331950.022275697,490834.6893843446,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,0,6151,55351,0.0,0.10001300770706643,36753180435.0,2748114009.0,34005066426.0,0.0,3146339277.0,33606841158.0,0.0,0.0,984518113.5,2161821163.5,1763595895.5,31843245262.5,0.0,0.08560726554167121,0.0,0.31290907522176925,0.05247728839519872,492259056.75,108091058.17500001,0.17912614074156485,0.0031786751074350046,0.016334643908892506,0.062397741263354574,246129528.375,12970926.981,6284519.757,226874081.637,36888894.936262235,617291.0179521447,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,616,0,60886,0.010015934441156385,0.0,36753180435.0,2748114009.0,34005066426.0,303853684.5,0.0,36449326750.5,163246725.0,140606959.5,0.0,0.0,2584867284.0,33864459466.5,0.008267411987307651,0.0,0.537254386987695,0.0,0.07091673603997478,163246725.0,140606959.5,0.05940318504449646,0.004134882659499617,0.008267411987307651,0.07091673603997478,81623362.5,16872835.14,0.0,64750527.36,10528198.653702319,176176.66442368118,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,616,1845,59041,0.010015934441156385,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,303853684.5,931318132.5,35518008618.0,163246725.0,140606959.5,351218551.5,580099581.0,2233648732.5,33284359885.5,0.008267411987307651,0.025339797031908213,0.537254386987695,0.37711984685319117,0.06288778057697807,338856000.75,169611938.55,0.12330492826726099,0.004987843176813091,0.013834665008086939,0.0664719856319961,169428000.375,20353432.626000002,1885049.415,147189518.33400002,23932476.721732628,400481.03753718047,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,616,3075,57811,0.010015934441156385,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,303853684.5,1550291346.0,34899035404.5,163246725.0,140606959.5,521021763.0,1029269583.0,2063845521.0,32835189883.5,0.008267411987307651,0.04218114807075743,0.537254386987695,0.3360799015903169,0.059137609308648136,423757606.5,192070438.65,0.1541994273571639,0.00564828888271615,0.016755775632509556,0.06432005248820742,211878803.25,23048452.638,3141749.025,185688601.58699998,30192286.68774999,505231.3823980496,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,616,4305,56581,0.010015934441156385,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,303853684.5,2194655157.0,34254671593.5,163246725.0,140606959.5,685902060.0,1508753097.0,1898965224.0,32355706369.5,0.008267411987307651,0.059713339934794676,0.537254386987695,0.3125329543515159,0.05543667872618981,506197755.0,216044614.35000002,0.1841982368061208,0.0063533066409426,0.019651152928855366,0.06222197850955551,253098877.5,25925353.722000003,4398448.635,222775075.143,36222411.489545055,606138.2239749016,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,616,6150,54736,0.010015934441156385,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,303853684.5,3168258520.5,33281068230.0,163246725.0,140606959.5,875403688.5,2292854832.0,1709463595.5,31571604634.5,0.008267411987307651,0.08620365592858657,0.537254386987695,0.27630437441760525,0.05136444490561955,600948569.25,255249701.10000002,0.2186767242122814,0.007506225628332788,0.02329589603447335,0.0598146504322151,300474284.625,30629964.132000003,6283498.05,263560822.44299996,42854024.65659653,717110.2454905137,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,1846,0,59656,0.030015284055803063,0.0,36753180435.0,2748114009.0,34005066426.0,925022956.5,0.0,35828157478.5,413414941.5,511608015.0,0.0,0.0,2334699067.5,33493458411.0,0.025168514548991303,0.0,0.44692398020502533,0.0,0.06516380500172307,413414941.5,511608015.0,0.1504358771674236,0.015045052657471907,0.025168514548991303,0.06516380500172307,206707470.75,61392961.8,0.0,145314508.95,23627607.06155897,395379.4126932677,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,1846,1845,57811,0.030015284055803063,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,925022956.5,929122074.0,34899035404.5,413414941.5,511608015.0,270853546.5,658268527.5,2063845521.0,32835189883.5,0.025168514548991303,0.025280045509073777,0.44692398020502533,0.29151556515489696,0.059137609308648136,548841714.75,544521441.375,0.19971577341862748,0.016012950380789825,0.02974880386361861,0.061673683772711214,274420857.375,65342572.964999996,1885049.415,207193234.995,33688861.33702969,563742.3279909953,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,1846,3075,56581,0.030015284055803063,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,925022956.5,1573485885.0,34254671593.5,413414941.5,511608015.0,435733843.5,1137752041.5,1898965224.0,32355706369.5,0.025168514548991303,0.042812237373111024,0.44692398020502533,0.2769226261600688,0.05543667872618981,631281863.25,568495617.075,0.22971458286758437,0.016717968139016274,0.032644181159964425,0.059539508734188624,315640931.625,68219474.04900001,3141749.025,244279708.55099997,39718986.138824746,664649.1695678472,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,1846,4305,55351,0.030015284055803063,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,925022956.5,2221316320.5,33606841158.0,413414941.5,511608015.0,571103172.0,1650213148.5,1763595895.5,31843245262.5,0.025168514548991303,0.06043875099267991,0.44692398020502533,0.25710123620369807,0.05247728839519872,698966527.5,594118672.425,0.25434407932527664,0.017471475132033315,0.03518294701629677,0.057787421830528714,349483263.75,71294240.69099998,4398448.635,273790574.424,44517344.87073591,744943.8965104355,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,1846,6150,53506,0.030015284055803063,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,925022956.5,3217972783.5,32610184695.0,413414941.5,511608015.0,730187307.0,2487785476.5,1604511760.5,31005672934.5,0.025168514548991303,0.08755630792799442,0.44692398020502533,0.22690909964931963,0.04920278052721406,778508595.0,635997288.825,0.2832883178974399,0.01870301562883352,0.03848662529564294,0.05573512416680356,389254297.5,76319674.65900001,6283498.05,306651124.79099995,49860350.03593378,834352.6224440063,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,3076,0,58426,0.05001463367044974,0.0,36753180435.0,2748114009.0,34005066426.0,1541462013.0,0.0,35211718422.0,599557113.0,941904900.0,0.0,0.0,2148556896.0,33063161526.0,0.04194091490194051,0.0,0.38895354406634997,0.0,0.061018234618666005,599557113.0,941904900.0,0.21817039287179005,0.027698957802353447,0.04194091490194051,0.061018234618666005,299778556.5,113028588.0,0.0,186749968.5,30364861.061428897,508119.2057114009,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,3076,1845,56581,0.05001463367044974,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,1541462013.0,957046828.5,34254671593.5,599557113.0,941904900.0,249591672.0,707455156.5,1898965224.0,32355706369.5,0.04194091490194051,0.026039837020161816,0.38895354406634997,0.2607935835189908,0.05543667872618981,724352949.0,977277657.825,0.2635818407197676,0.02873917802665374,0.04629886683778092,0.057736706933662264,362176474.5,117273318.939,1885049.415,243018106.146,39513854.20734285,661216.5349221701,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,3076,3075,55351,0.05001463367044974,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,1541462013.0,1604877264.0,33606841158.0,599557113.0,941904900.0,384961000.5,1219916263.5,1763595895.5,31843245262.5,0.04194091490194051,0.0436663506397307,0.38895354406634997,0.23986943371639666,0.05247728839519872,792037613.25,1002900713.175,0.2882113371774599,0.02949268501967078,0.048837632694113266,0.055954655548031376,396018806.625,120348085.58099999,3141749.025,272528972.01900005,44312212.939254016,741511.2618647586,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,3076,4305,54121,0.05001463367044974,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,1541462013.0,2267050815.0,32944667607.0,599557113.0,941904900.0,494897409.0,1772153406.0,1653659487.0,31291008120.0,0.04194091490194051,0.06168311934281178,0.38895354406634997,0.2183000953156844,0.05019505756520775,847005817.5,1030512570.3,0.308213492863134,0.03030467746747521,0.05108451474343815,0.05451102803230171,423502908.75,123661508.43599999,4398448.635,295442951.679,48037942.12854867,803856.8313877133,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,3076,6150,52276,0.05001463367044974,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,1541462013.0,3280803457.5,31930914964.5,599557113.0,941904900.0,646041676.5,2634761781.0,1502515219.5,30428399745.0,0.04194091490194051,0.089265838185141,0.38895354406634997,0.19691568997317785,0.04705518840191267,922577951.25,1073642989.05,0.3357131284322928,0.03157303019496827,0.05431423666396505,0.05252289280448629,461288975.625,128837158.68599999,6283498.05,326168318.889,53033774.33075347,887456.0378954045,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4306,0,57196,0.07001398328509642,0.0,36753180435.0,2748114009.0,34005066426.0,2164187254.5,0.0,34588993180.5,772585753.5,1391601501.0,0.0,0.0,1975528255.5,32613464925.0,0.05888435310591645,0.0,0.35698655552728187,0.0,0.05711436135740806,772585753.5,1391601501.0,0.2811330792571932,0.04092335781870412,0.05888435310591645,0.05711436135740806,386292876.75,166992180.12,0.0,219300696.63,35657490.265357226,596684.9508924682,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4306,1845,55351,0.07001398328509642,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,2164187254.5,982152022.5,33606841158.0,772585753.5,1391601501.0,211932360.0,770219662.5,1763595895.5,31843245262.5,0.05888435310591645,0.02672291243575476,0.35698655552728187,0.21578366194323037,0.05247728839519872,878551933.5,1430112484.125,0.31969268037016146,0.042055865035203914,0.06281536428413315,0.05427749585904846,439275966.75,171613498.095,1885049.415,265777419.24,43214435.17934376,723141.2794602683,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4306,3075,54121,0.07001398328509642,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,2164187254.5,1644325573.5,32944667607.0,772585753.5,1391601501.0,321868768.5,1322456805.0,1653659487.0,31291008120.0,0.05888435310591645,0.04473968113883584,0.35698655552728187,0.1957451575814709,0.05019505756520775,933520137.75,1457724341.25,0.33969483605583556,0.042867857483008344,0.06506224633345803,0.05280825485425394,466760068.875,174926920.95,3141749.025,288691398.90000004,46940164.368638426,785486.8489832233,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,61502,4306,4305,52891,0.07001398328509642,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,2164187254.5,2317077387.0,32271915793.5,772585753.5,1391601501.0,419763807.0,1897313580.0,1555764448.5,30716151345.0,0.05888435310591645,0.0630442688109095,0.35698655552728187,0.1811608923185266,0.04820799789064125,982467657.0,1486467180.0,0.35750614922905116,0.043713109140215034,0.06717608674347096,0.05150022470096295,491233828.5,178376061.6,4398448.635,308459318.265,50154355.673799224,839272.4510210132,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,61502,4306,6150,51046,0.07001398328509642,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,2164187254.5,3303944208.0,31285048972.5,772585753.5,1391601501.0,557299620.0,2746644588.0,1418228635.5,29866820337.0,0.05888435310591645,0.08989546398149692,0.35698655552728187,0.1686770674427805,0.04533247292489914,1051235563.5,1528933730.4,0.38252982229166316,0.04496193923711879,0.07020261276335445,0.04965551436171682,525617781.75,183472047.648,6283498.05,335862236.052,54609969.76553608,913831.7611614338,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,6151,0,55351,0.10001300770706643,0.0,36753180435.0,2748114009.0,34005066426.0,3146339277.0,0.0,33606841158.0,984518113.5,2161821163.5,0.0,0.0,1763595895.5,31843245262.5,0.08560726554167121,0.0,0.31290907522176925,0.0,0.05247728839519872,984518113.5,2161821163.5,0.3582522814831297,0.06357350214870008,0.08560726554167121,0.05247728839519872,492259056.75,259418539.62,0.0,232840517.13,37859015.50030893,633524.8116602892,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,6151,1845,53506,0.10001300770706643,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,3146339277.0,996656463.0,32610184695.0,984518113.5,2161821163.5,159084135.0,837572328.0,1604511760.5,31005672934.5,0.08560726554167121,0.027117556935314514,0.31290907522176925,0.15961782309738556,0.04920278052721406,1064060181.0,2203699779.9,0.3871965200552929,0.06480504264550029,0.08891094382101739,0.05029215115583114,532030090.5,264443973.588,1885049.415,265701067.497,43202020.66550682,722933.5375938602,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,6151,3075,52276,0.10001300770706643,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,3146339277.0,1675926193.5,31930914964.5,984518113.5,2161821163.5,261080676.0,1414845517.5,1502515219.5,30428399745.0,0.08560726554167121,0.0455994875454103,0.31290907522176925,0.15578291992367502,0.04705518840191267,1115058451.5,2232563439.375,0.4057540727379626,0.06565384732399758,0.091083869511523,0.04888574323171147,557529225.75,267907612.725,3141749.025,286479864.0,46580576.8918084,779469.5876909354,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,6151,4305,51046,0.10001300770706643,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,3146339277.0,2321792185.5,31285048972.5,984518113.5,2161821163.5,345367260.0,1976424925.5,1418228635.5,29866820337.0,0.08560726554167121,0.06317255154574217,0.31290907522176925,0.1487502896068301,0.04533247292489914,1157201743.5,2260642409.775,0.4210894234046314,0.06647957635061495,0.09299451402089252,0.047724500273668015,578600871.75,271277089.173,4398448.635,302925333.94200003,49254550.086501256,824215.2933614547,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
high_margin_high_false_decline,validation,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,6151,6150,49201,0.10001300770706643,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,3146339277.0,3357149323.5,30249691834.5,984518113.5,2161821163.5,494751186.0,2862398137.5,1268844709.5,28980847125.0,0.08560726554167121,0.09134309694469303,0.31290907522176925,0.14737240984091723,0.04194570696594248,1231893706.5,2304941070.375,0.44826877722888536,0.067782284013204,0.09623207393248823,0.04564681250928396,615946853.25,276592928.445,6283498.05,333070426.755,54156031.79652694,906235.6585549193,0.5,0.12,0.002,1021.707,0.5,0.05,0.1,0.1,0.2
low_lgd_low_margin,development,0.0,0.0,0.0,inf,inf,,,184507,0,0,184507,0.0,0.0,110525324116.5,8329757778.0,102195566338.5,0.0,0.0,110525324116.5,0.0,0.0,0.0,0.0,8329757778.0,102195566338.5,0.0,0.0,0.0,0.0,0.07536515133147187,0.0,0.0,0.0,0.0,0.0,0.07536515133147187,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.05,0.001,510.8535,0.35,0.04,0.1,0.1,0.2
low_lgd_low_margin,development,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,184507,0,6622,177885,0.0,0.035890237226771884,110525324116.5,8329757778.0,102195566338.5,0.0,3475169847.0,107050154269.5,0.0,0.0,2650540653.0,824629194.0,5679217125.0,101370937144.5,0.0,0.03144229501048079,0.0,0.7627082328905808,0.05305192845124263,927689228.55,32985167.76,0.11137049278913617,0.00032276515451505985,0.008691893952714351,0.06755891218886437,324691229.99249995,1649258.3880000003,3382871.877,319659099.72749996,17325039.143636826,289217.9708883378,0.35,0.05,0.001,510.8535,0.35,0.04,0.1,0.1,0.2
low_lgd_low_margin,development,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,184507,0,10410,174097,0.0,0.0564206236077764,110525324116.5,8329757778.0,102195566338.5,0.0,5454997335.0,105070326781.5,0.0,0.0,3611945529.0,1843051806.0,4717812249.0,100352514532.5,0.0,0.049355180621321874,0.0,0.6621351592282675,0.04490147117188444,1264180935.1499999,73722072.24,0.15176683030194107,0.0007213822955470699,0.01210494534247892,0.064710538733115,442463327.30249995,3686103.6119999997,5317984.935,433459238.75549996,23492834.35075634,392180.92524986324,0.35,0.05,0.001,510.8535,0.35,0.04,0.1,0.1,0.2
low_lgd_low_margin,development,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,184507,0,13931,170576,0.0,0.07550391042074285,110525324116.5,8329757778.0,102195566338.5,0.0,7303728622.5,103221595494.0,0.0,0.0,4304662915.5,2999065707.0,4025094862.5,99196500631.5,0.0,0.06608194710925663,0.0,0.5893788143002707,0.03899469721657197,1506632020.425,119962628.28,0.18087344921411952,0.0011738535494059553,0.014716940770881398,0.06265569663595412,527321207.14874995,5998131.414000001,7116700.1085,514206375.62624997,27869206.89330215,465238.5141022044,0.35,0.05,0.001,510.8535,0.35,0.04,0.1,0.1,0.2
low_lgd_low_margin,development,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,184507,0,19093,165414,0.0,0.10348116873614552,110525324116.5,8329757778.0,102195566338.5,0.0,10092240513.0,100433083603.5,0.0,0.0,5034932968.5,5057307544.5,3294824809.5,97138258794.0,0.0,0.09131156677145051,0.0,0.4988914960968687,0.032806169952001536,1762226538.975,202292301.78,0.21155795713883482,0.0019794626032009245,0.017774377559701023,0.06049633864029874,616779288.6412499,10114615.089000002,9753725.8755,596910947.67675,32351669.458435178,540067.1316263879,0.35,0.05,0.001,510.8535,0.35,0.04,0.1,0.1,0.2
